BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,MORTDUE_missing_values_flag,VALUE_missing_values_flag,REASON_missing_values_flag,JOB_missing_values_flag,YOJ_missing_values_flag,DEROG_missing_values_flag,DELINQ_missing_values_flag,CLAGE_missing_values_flag,NINQ_missing_values_flag,CLNO_missing_values_flag,DEBTINC_missing_values_flag
0,5000.0,26037.0,35000.0,HomeImp,ProfExe,12.0,0.0,0.0,182.63333333,0.0,13.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5000.0,39000.0,50340.0,HomeImp,Office,10.0,0.0,0.0,179.83333333,1.0,19.0,34.818261819,False,False,False,False,False,True,True,False,True,False,True
0,5000.0,65019.0,26550.0,DebtCon,Other,1.7,0.0,0.0,276.96666667,1.0,14.0,34.818261819,True,False,False,False,False,False,False,False,False,False,True
0,5000.0,70470.0,77908.0,DebtCon,Other,5.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819,False,False,False,True,False,True,True,True,True,True,True
0,5000.0,65019.0,36375.0,HomeImp,Other,3.0,0.0,0.0,266.8,1.0,26.0,34.818261819,True,False,False,False,False,False,False,False,False,False,True
0,5000.0,74225.0,89640.0,DebtCon,ProfExe,0.3,0.0,0.0,173.46666667,1.0,20.0,34.818261819,False,False,False,False,False,True,True,True,True,True,True
0,5000.0,65019.0,65400.0,HomeImp,Office,1.5,0.0,0.0,51.766666667,0.0,4.0,34.818261819,True,False,False,False,False,False,False,False,False,False,True
1,5000.0,65019.0,37500.0,HomeImp,Other,7.0,0.0,0.0,107.13333333,5.0,5.0,34.818261819,True,False,False,False,True,False,False,False,False,False,True
0,5000.0,78565.0,98500.0,DebtCon,ProfExe,24.0,0.0,0.0,51.766666667,3.0,14.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5000.0,59900.0,80800.0,DebtCon,ProfExe,15.0,0.0,0.0,219.13333333,1.0,18.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5000.0,10171.0,26809.0,HomeImp,Office,13.0,0.0,0.0,228.3,0.0,24.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5000.0,78893.0,82600.0,HomeImp,Mgr,16.0,0.0,0.0,133.9,1.0,34.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5000.0,85165.0,107940.0,HomeImp,Mgr,6.0,0.0,0.0,122.76666667,5.0,28.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5000.0,68000.0,75616.0,DebtCon,ProfExe,0.1,0.0,0.0,131.86666667,0.0,30.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5000.0,71571.0,85100.0,DebtCon,ProfExe,1.4,0.0,0.0,82.133333333,0.0,13.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5000.0,28000.0,36810.0,DebtCon,Other,2.0,0.0,0.0,222.2,1.0,6.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5000.0,40000.0,32480.0,HomeImp,Other,8.0,0.0,0.0,163.36666667,1.0,16.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5000.0,81748.0,89235.5,DebtCon,ProfExe,14.0,0.0,0.0,144.06666667,2.0,17.0,34.818261819,False,True,False,False,False,False,False,False,False,False,True
0,5000.0,44674.0,59375.0,HomeImp,Office,10.0,0.0,0.0,178.6925087,1.0,19.0,26.448197463,False,False,False,False,False,True,True,False,True,False,False
1,5000.0,61999.0,75021.3,HomeImp,Other,5.0,0.0,0.0,97.1,0.0,23.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5000.0,80153.0,97275.0,DebtCon,Other,1.0,0.0,0.0,120.67506316,2.0,10.0,37.512708409,False,False,False,False,False,False,False,False,False,False,False
0,5000.0,68739.0,93435.0,DebtCon,Mgr,3.0,0.0,0.0,148.72040469,0.0,23.0,36.669278612,False,False,True,False,False,False,False,False,False,False,False
0,5000.0,51209.0,55320.0,DebtCon,Other,5.0,0.0,0.0,69.107465597,1.0,15.0,35.025072968,False,False,False,True,False,True,False,False,True,False,False
1,5000.0,46696.0,85202.0,HomeImp,Other,2.0,0.0,0.0,148.34064549,0.0,14.0,46.489874001,False,False,False,False,False,False,False,False,False,False,False
0,5000.0,65019.0,46281.0,HomeImp,Other,2.0,0.0,0.0,257.6522064,0.0,26.0,40.952588884,True,False,False,False,False,False,False,False,False,False,False
0,5000.0,66435.0,82819.0,HomeImp,Other,2.0,0.0,0.0,125.13062556,0.0,14.0,42.183538672,False,False,False,False,False,False,False,False,False,False,False
0,5100.0,159306.0,200447.375,DebtCon,Sales,7.0,0.0,0.0,127.49881344,0.0,22.0,40.308259362,False,False,False,False,True,False,False,False,False,False,False
0,5100.0,85583.0,115341.0,HomeImp,ProfExe,7.0,0.0,0.0,177.95825512,1.0,28.0,26.257970132,False,False,False,False,False,False,False,False,False,False,False
0,5100.0,72891.0,80691.0,HomeImp,Other,1.0,0.0,0.0,273.88170516,0.0,6.0,39.852146515,False,False,False,False,False,False,False,False,False,False,False
1,5100.0,30755.0,46735.0,HomeImp,Other,10.0,0.0,0.0,69.0,0.0,17.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5100.0,65019.0,26715.0,DebtCon,Other,1.0,0.0,0.0,258.78929762,0.0,14.0,26.722343337,True,False,False,False,False,False,False,False,False,False,False
0,5100.0,87258.0,121382.0,HomeImp,ProfExe,6.0,0.0,0.0,181.66304016,0.0,28.0,25.444759149,False,False,False,False,False,False,False,False,False,False,False
0,5100.0,65019.0,28291.0,DebtCon,Other,2.0,0.0,0.0,277.94456081,1.0,14.0,23.644691283,True,False,False,False,False,False,False,False,False,False,False
1,5100.0,9900.0,30451.0,HomeImp,Other,11.0,0.0,0.0,21.2,0.0,2.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5100.0,93000.0,116875.0,HomeImp,Other,10.0,0.0,0.0,406.23064200499994,2.0,42.5,34.818261819,False,False,False,False,False,True,True,False,False,False,True
1,5100.0,15500.0,34000.0,DebtCon,Other,0.0,0.0,0.0,86.233333333,2.0,13.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5100.0,129319.0,141875.0,HomeImp,Sales,7.0,0.0,0.0,157.85980209,0.0,36.0,25.650741224,False,False,False,False,False,False,False,False,False,False,False
0,5100.0,66834.0,87361.0,HomeImp,Other,0.0,0.0,0.0,290.03410799,0.0,6.0,38.766985071,False,False,False,False,False,False,False,False,False,False,False
0,5100.0,73882.0,96031.0,DebtCon,Other,0.0,0.0,0.0,125.78740011,1.0,10.0,34.446079222,False,False,False,False,False,False,False,False,False,False,False
0,5100.0,74071.0,97064.0,DebtCon,Other,0.0,0.0,0.0,121.0759726,2.0,9.0,36.401729548,False,False,False,False,False,False,False,False,False,False,False
0,5100.0,62702.0,79784.0,HomeImp,Other,2.0,0.0,0.0,108.07259081,0.0,15.0,43.290139816,False,False,False,False,False,False,False,False,False,False,False
0,5200.0,65019.0,36425.0,DebtCon,Other,2.0,0.0,0.0,266.81346457,1.0,14.0,23.797401058,True,False,False,False,False,False,False,False,False,False,False
0,5200.0,67000.0,77000.0,HomeImp,Other,9.0,0.0,0.0,119.7,0.0,25.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5200.0,43039.0,53521.0,HomeImp,Office,11.0,0.0,0.0,184.29668729,1.0,19.0,24.414763177,False,False,False,False,False,True,True,False,True,False,False
0,5200.0,19000.0,26000.0,DebtCon,Other,0.0,0.0,0.0,17.2,5.0,7.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5200.0,65019.0,9500.0,DebtCon,Other,1.0,0.0,0.0,81.1,1.0,2.0,34.818261819,True,False,False,False,False,False,False,False,False,False,True
0,5200.0,91250.0,110000.0,HomeImp,Office,24.0,0.0,0.0,123.76666667,1.0,12.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5200.0,16324.0,45187.0,HomeImp,Self,7.0,0.0,0.0,221.11808171,0.0,11.0,42.712093844,False,False,False,False,True,False,False,False,False,False,False
1,5200.0,40564.0,39527.0,HomeImp,Other,0.0,0.0,0.0,157.77103572,1.0,13.0,53.79780451199999,False,False,False,False,False,False,False,False,False,False,False
0,5300.0,73698.0,84427.0,DebtCon,Other,4.0,0.0,0.0,173.46666667,1.0,20.0,19.131201179,False,False,False,True,False,True,True,True,True,True,False
0,5300.0,66987.0,65111.0,HomeImp,Sales,4.0,0.0,0.0,175.32870382,1.0,22.0,40.442570389,False,False,False,False,False,False,False,False,False,False,False
1,5300.0,26908.0,36078.0,HomeImp,Other,7.0,0.0,0.0,302.35870946,0.0,8.0,39.196985402,False,False,False,False,True,False,False,False,False,False,False
0,5300.0,65019.0,49396.0,HomeImp,Other,0.0,0.0,0.0,173.46666667,0.0,0.0,14.345367488000003,True,False,False,True,False,False,False,True,False,False,False
0,5300.0,44993.0,50673.0,HomeImp,Office,7.0,0.0,0.0,184.74276716,1.0,18.0,27.906122726,False,False,False,False,False,True,True,False,True,False,False
1,5300.0,51000.0,64000.0,HomeImp,Mgr,10.0,0.0,0.0,98.333333333,0.0,12.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5300.0,75958.0,91703.0,DebtCon,Other,0.0,0.0,0.0,124.1821788,1.0,10.0,34.599060194,False,False,False,False,False,False,False,False,False,False,False
0,5300.0,97132.0,117343.0,HomeImp,Office,22.0,0.0,0.0,109.93390789,1.0,11.0,35.8385427,False,False,False,False,False,False,False,False,False,False,False
0,5300.0,60826.0,80826.0,HomeImp,Mgr,10.0,0.0,0.0,212.89174607,0.0,25.0,38.591494028,False,False,False,False,False,True,False,False,False,False,False
0,5300.0,83552.0,96809.0,DebtCon,ProfExe,0.0,0.0,0.0,173.46666667,1.0,20.0,28.423961906,False,False,False,False,False,True,True,True,True,True,False
0,5300.0,47449.0,63895.0,HomeImp,Office,19.0,0.0,0.0,208.16271401,0.0,20.0,19.762113701,False,False,False,False,False,False,False,False,False,False,False
0,5300.0,50934.0,62957.0,HomeImp,Office,21.0,0.0,0.0,197.24195728,0.0,20.0,19.350505633,False,False,False,False,False,False,False,False,False,False,False
0,5400.0,53429.0,64505.0,DebtCon,Other,5.0,0.0,0.0,69.542430107,1.0,16.0,36.480236299,False,False,False,True,False,True,False,False,True,False,False
0,5400.0,65019.0,65474.0,HomeImp,Office,1.0,0.0,0.0,40.709849004,0.0,4.0,37.848771035,True,False,False,False,False,False,False,False,False,False,False
0,5400.0,47844.0,52040.0,HomeImp,Office,8.0,0.0,0.0,189.03430464,1.0,18.0,24.701136262,False,False,False,False,False,True,True,False,True,False,False
1,5400.0,45509.0,57453.0,DebtCon,Sales,4.0,0.0,0.0,95.6,0.0,22.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5400.0,59720.0,63450.0,HomeImp,ProfExe,5.0,0.0,0.0,199.9,1.0,20.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5400.0,86922.0,119846.0,HomeImp,ProfExe,5.0,0.0,0.0,185.07634726,1.0,28.0,26.354889295,False,False,False,False,False,False,False,False,False,False,False
0,5400.0,68625.0,82304.0,DebtCon,Sales,2.0,0.0,0.0,136.63294416,0.0,30.0,32.05002349,False,False,False,False,False,False,False,False,False,False,False
0,5400.0,65814.0,85848.0,HomeImp,Other,4.0,0.0,0.0,122.9402886,0.0,15.0,44.092325682,False,False,False,False,False,False,False,False,False,False,False
0,5400.0,65019.0,75254.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,23.163742947,True,False,True,True,True,True,True,True,True,True,False
1,5400.0,78300.0,88000.0,HomeImp,ProfExe,8.0,0.0,0.0,102.5,3.0,19.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5400.0,48152.0,55760.0,DebtCon,Other,6.0,0.0,0.0,78.452125766,1.0,16.0,35.763637997,False,False,False,True,False,True,False,False,True,False,False
0,5500.0,70481.0,82446.0,HomeImp,Other,8.0,0.0,0.0,116.59197688,0.0,24.0,37.612682724,False,False,False,False,False,False,False,False,False,False,False
0,5500.0,65019.0,35402.0,HomeImp,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,35.272073735,True,False,False,True,True,True,True,True,True,True,False
0,5500.0,87765.0,101053.0,DebtCon,ProfExe,22.0,0.0,0.0,55.558049044,2.0,13.0,31.375542416,False,False,False,False,False,False,False,False,False,False,False
0,5500.0,52897.0,65054.0,HomeImp,Office,20.0,0.0,0.0,189.29531847,0.0,19.0,20.654128896,False,False,False,False,False,False,False,False,False,False,False
1,5500.0,24700.0,35675.0,DebtCon,Other,1.0,0.0,0.0,153.93333333,3.0,27.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5500.0,65019.0,43132.0,HomeImp,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819,True,False,False,False,True,True,True,True,True,True,True
0,5500.0,43486.0,81600.0,DebtCon,Other,4.0,0.0,0.0,216.13333333,4.0,30.0,34.818261819,False,False,False,True,False,False,False,False,False,False,True
1,5500.0,21359.0,30000.0,DebtCon,Other,7.0,0.0,0.0,130.8,3.0,14.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5500.0,65019.0,13770.0,HomeImp,Mgr,5.0,0.0,0.0,167.36666667,1.0,8.0,34.818261819,True,False,False,False,False,False,False,False,False,False,True
0,5500.0,93051.0,115374.0,HomeImp,ProfExe,6.0,0.0,0.0,187.02051879,1.0,27.0,27.646748505,False,False,False,False,False,False,False,False,False,False,False
0,5500.0,87438.0,116679.0,HomeImp,ProfExe,6.0,0.0,0.0,186.42441602,1.0,27.0,28.417530896,False,False,False,False,False,False,False,False,False,False,False
0,5500.0,78059.0,78179.0,DebtCon,Other,5.0,0.0,0.0,173.46666667,1.0,20.0,20.679313582,False,False,False,True,False,True,True,True,True,True,False
0,5500.0,72147.0,69918.0,HomeImp,Sales,4.0,0.0,0.0,158.5344979,0.0,23.0,43.404430238,False,False,False,False,False,False,False,False,False,False,False
1,5500.0,40584.0,46645.0,HomeImp,Other,4.0,0.0,0.0,136.32063746,0.0,13.0,34.494708965,False,False,False,False,False,False,False,False,False,False,False
1,5500.0,65019.0,12972.0,HomeImp,Other,1.0,0.0,0.0,82.294266354,0.0,2.0,36.986744097,True,False,False,False,False,False,False,False,False,False,False
1,5500.0,37368.0,48502.0,HomeImp,Mgr,9.0,0.0,0.0,48.995845002,0.0,10.0,33.126483967,False,False,False,False,False,False,False,False,False,False,False
0,5500.0,65019.0,66251.0,HomeImp,Office,1.0,0.0,0.0,43.722336946,0.0,3.0,41.452043532,True,False,False,False,False,False,False,False,False,False,False
0,5500.0,71644.0,72696.0,HomeImp,Sales,4.0,0.0,0.0,150.86584513,0.0,22.0,40.442567785,False,False,False,False,False,False,False,False,False,False,False
1,5500.0,85845.0,122205.0,DebtCon,ProfExe,5.0,0.0,0.0,172.21327665,1.0,26.0,32.676640875,False,False,False,False,False,False,False,False,False,False,False
0,5600.0,53793.0,66379.0,HomeImp,Office,22.0,0.0,0.0,206.09913412,0.0,19.0,18.369540527,False,False,False,False,False,False,False,False,False,False,False
0,5600.0,69435.0,83489.0,DebtCon,ProfExe,14.0,0.0,0.0,200.41843402,1.0,17.0,22.841092848,False,False,False,False,False,False,False,False,False,False,False
0,5600.0,29648.0,39907.0,HomeImp,ProfExe,11.0,0.0,0.0,180.56306914,0.0,13.0,21.554949656,False,False,False,False,False,False,False,False,False,False,False
0,5600.0,76407.0,77485.0,HomeImp,Other,9.0,0.0,0.0,91.683770634,0.0,24.0,37.773350976,False,False,False,False,False,False,False,False,False,False,False
1,5600.0,5000.0,66700.0,HomeImp,Other,28.0,0.0,0.0,204.06666667,0.0,11.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5600.0,55160.0,86800.0,HomeImp,Other,3.0,0.0,0.0,148.13333333,1.0,14.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,5600.0,41439.0,53893.0,HomeImp,Office,8.0,0.0,0.0,181.32298993,1.0,19.0,24.651395744,False,False,False,False,False,True,True,False,True,False,False
0,5600.0,15275.0,47954.0,HomeImp,Self,7.0,0.0,0.0,204.33524504,0.0,12.0,42.397769638,False,False,False,False,True,False,False,False,False,False,False
0,5700.0,100934.0,111496.0,HomeImp,Office,23.0,0.0,0.0,117.49959288,0.0,12.0,38.750562668,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,65019.0,74685.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,24.274865275,True,False,True,True,True,True,True,True,True,True,False
0,5700.0,49514.0,58249.0,HomeImp,Office,21.0,0.0,0.0,212.53911509,0.0,21.0,21.258026878,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,76948.0,85753.0,HomeImp,Other,7.0,0.0,0.0,128.47645151,0.0,25.0,37.85968784,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,28127.0,36524.0,HomeImp,ProfExe,10.0,0.0,0.0,181.28295679,0.0,13.0,24.339533569,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,65019.0,68591.0,HomeImp,Office,0.0,0.0,0.0,69.645660473,0.0,4.0,41.185039558,True,False,False,False,False,False,False,False,False,False,False
0,5700.0,26927.0,35461.0,DebtCon,Other,0.0,0.0,0.0,21.799352154,5.0,6.0,29.439664242,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,49806.0,82242.0,DebtCon,Other,3.0,0.0,0.0,210.34747857,3.0,30.0,31.243408701,False,False,False,True,False,False,False,False,False,False,False
1,5700.0,70000.0,84579.0,DebtCon,Sales,0.1,0.0,0.0,95.9,1.0,17.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5700.0,58400.0,75000.0,HomeImp,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5700.0,80437.0,109647.0,HomeImp,ProfExe,9.5,0.0,0.0,104.4,0.0,14.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,5700.0,77213.0,92661.0,DebtCon,Sales,0.0,0.0,0.0,97.133170952,1.0,16.0,41.777888631,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,62319.0,82923.0,HomeImp,Other,4.0,0.0,0.0,117.6739652,0.0,15.0,42.464866285,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,71556.0,79538.0,HomeImp,Other,2.0,0.0,0.0,92.643084556,0.0,15.0,41.21001247,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,65019.0,39052.0,HomeImp,Other,3.0,0.0,0.0,272.22062826,0.0,25.0,39.896104618,True,False,False,False,False,False,False,False,False,False,False
1,5700.0,74172.0,79846.0,DebtCon,ProfExe,0.0,0.0,0.0,157.00977472,0.0,28.0,47.415228659,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,28116.0,33450.0,DebtCon,Other,0.0,0.0,0.0,15.396587392,5.0,7.0,30.017013296,False,False,False,False,False,False,False,False,False,False,False
0,5700.0,65019.0,64910.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,33.850461221,True,False,True,True,True,True,True,True,True,True,False
0,5700.0,65019.0,69172.0,HomeImp,Office,1.0,0.0,0.0,48.853667057,0.0,3.0,38.773685963,True,False,False,False,False,False,False,False,False,False,False
0,5800.0,65019.0,36385.0,HomeImp,Other,2.0,0.0,0.0,266.55339438,1.0,25.0,43.309764541,True,False,False,False,False,False,False,False,False,False,False
0,5800.0,65019.0,41119.0,HomeImp,Other,2.0,0.0,0.0,261.40521864,0.0,26.0,42.191941556,True,False,False,False,False,False,False,False,False,False,False
0,5800.0,75000.0,90543.0,DebtCon,Mgr,18.0,0.0,0.0,300.4872058,1.0,23.0,38.940575356,False,False,False,False,False,False,False,False,False,False,False
0,5800.0,79296.0,86885.0,DebtCon,Mgr,19.0,0.0,0.0,307.9748816,1.0,23.0,39.959108765,False,False,False,False,False,False,False,False,False,False,False
1,5800.0,27791.0,46833.0,DebtCon,Mgr,3.0,0.0,0.0,83.289062746,1.0,13.0,30.187805389,False,False,False,False,False,False,False,False,False,False,False
0,5800.0,159306.0,200447.375,DebtCon,Sales,7.0,0.0,0.0,126.40098356,0.0,21.0,43.20775979,False,False,False,False,True,False,False,False,False,False,False
0,5800.0,65019.0,34704.0,HomeImp,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,34.174055545,True,False,False,True,True,True,True,True,True,True,False
0,5800.0,65019.0,73804.0,HomeImp,Office,1.0,0.0,0.0,71.766557161,0.0,4.0,41.287423388,True,False,False,False,False,False,False,False,False,False,False
0,5800.0,46595.0,58191.0,HomeImp,Other,5.0,0.0,0.0,80.131746414,0.0,17.0,24.140153667,False,False,False,False,False,False,False,False,False,False,False
1,5900.0,65019.0,28000.0,DebtCon,Self,1.0,0.0,0.0,36.766666667,1.0,8.0,34.818261819,True,False,False,False,False,False,False,False,False,False,True
0,5900.0,70973.0,77989.0,HomeImp,Other,7.0,0.0,0.0,120.37941429,0.0,24.0,41.442500462,False,False,False,False,False,False,False,False,False,False,False
1,5900.0,65019.0,33100.0,HomeImp,Other,7.0,0.0,0.0,238.6,1.0,2.0,34.818261819,True,False,False,False,True,False,False,False,False,False,True
0,5900.0,65019.0,51189.0,HomeImp,Other,1.0,0.0,0.0,173.46666667,0.0,0.0,14.345367488000003,True,False,False,True,False,False,False,True,False,False,False
